series_id        	seasonal	owner_code	industry_code	occupation_code	subcell_code	area_code	datatype_code	estimate_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
CMU201520A000111D	U	2	520A00	000000	02	99999	D	01	Total compensation cost per employee hour worked for private financial activities industry workers within establishments with less than 50 workers		2006	Q04	2021	Q01
CMU201520A000111P	U	2	520A00	000000	02	99999	P	01	Total compensation as a percent of total compensation for private financial activities industry workers within establishments with less than 50 workers		2006	Q04	2021	Q01
CMU201520A000120D	U	2	520A00	000000	05	99999	D	01	Total compensation cost per employee hour worked for private financial activities industry workers within establishments with 100 workers or more		2006	Q04	2021	Q01
CMU201520A000120P	U	2	520A00	000000	05	99999	P	01	Total compensation as a percent of total compensation for private financial activities industry workers within establishments with 100 workers or more		2006	Q04	2021	Q01
CMU201520A000121D	U	2	520A00	000000	06	99999	D	01	Total compensation cost per employee hour worked for private financial activities industry workers within establishments with 100-499 workers		2006	Q04	2021	Q01
CMU201520A000121P	U	2	520A00	000000	06	99999	P	01	Total compensation as a percent of total compensation for private financial activities industry workers within establishments with 100-499 workers		2006	Q04	2021	Q01
CMU201520A000122D	U	2	520A00	000000	07	99999	D	01	Total compensation cost per employee hour worked for private financial activities industry workers within establishments with 500 workers or more		2006	Q04	2021	Q01
CMU201520A000122P	U	2	520A00	000000	07	99999	P	01	Total compensation as a percent of total compensation for private financial activities industry workers within establishments with 500 workers or more		2006	Q04	2021	Q01
CMU201520A000610D	U	2	520A00	000000	25	99999	D	01	Private Industry Total compensation for Full-time workers in financial activities; Cost per hour worked		2004	Q01	2021	Q01
CMU201520A000610P	U	2	520A00	000000	25	99999	P	01	Private Industry Total compensation for Full-time workers in financial activities; Percent of total compensation		2004	Q01	2021	Q01
CMU201520A100000D	U	2	520A00	112900	00	99999	D	01	Total compensation cost per employee hour worked for private financial activities industry workers in management, professional and related occupations		2006	Q04	2021	Q01
CMU201520A100000P	U	2	520A00	112900	00	99999	P	01	Total compensation as a percent of total compensation for private financial activities industry workers in management, professional and related occupations		2006	Q04	2021	Q01
CMU201520A110000D	U	2	520A00	111300	00	99999	D	01	Total compensation cost per employee hour worked for private financial activities industry workers in management, business, and financial occupations		2006	Q04	2021	Q01
CMU201520A110000P	U	2	520A00	111300	00	99999	P	01	Total compensation as a percent of total compensation for private financial activities industry workers in management, business, and financial occupations		2006	Q04	2021	Q01
CMU201520A120000D	U	2	520A00	152900	00	99999	D	01	Total compensation cost per employee hour worked for private financial activities industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU201520A120000P	U	2	520A00	152900	00	99999	P	01	Total compensation as a percent of total compensation for private financial activities industry workers in professional and related occupations		2006	Q04	2021	Q01
CMU201520A200000D	U	2	520A00	414300	00	99999	D	01	Total compensation cost per employee hour worked for private financial activities industry workers in sales and office occupations		2006	Q04	2021	Q01
CMU201520A200000P	U	2	520A00	414300	00	99999	P	01	Total compensation as a percent of total compensation for private financial activities industry workers in sales and office occupations		2006	Q04	2021	Q01
CMU201520A210000D	U	2	520A00	410000	00	99999	D	01	Total compensation cost per employee hour worked for private financial activities industry workers in sales and related occupations		2006	Q04	2021	Q01
CMU201520A210000P	U	2	520A00	410000	00	99999	P	01	Total compensation as a percent of total compensation for private financial activities industry workers in sales and related occupations		2006	Q04	2021	Q01
CMU201520A220000D	U	2	520A00	430000	00	99999	D	01	Total compensation cost per employee hour worked for private financial activities industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU201520A220000P	U	2	520A00	430000	00	99999	P	01	Total compensation as a percent of total compensation for private financial activities industry workers in office and administrative support occupations		2006	Q04	2021	Q01
CMU2015220000000D	U	2	522000	000000	00	99999	D	01	Private Industry Total compensation for Credit intermediation and related activities industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2015220000000P	U	2	522000	000000	00	99999	P	01	Private Industry Total compensation for Credit intermediation and related activities industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2015240000000D	U	2	524000	000000	00	99999	D	01	Private Industry Total compensation for Insurance carriers and related activities industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2015240000000P	U	2	524000	000000	00	99999	P	01	Private Industry Total compensation for Insurance carriers and related activities industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2015300000000D	U	2	530000	000000	00	99999	D	01	Private Industry Total compensation for Real estate and rental and leasing industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2015300000000P	U	2	530000	000000	00	99999	P	01	Private Industry Total compensation for Real estate and rental and leasing industries; Percent of total compensation		2004	Q01	2021	Q01
CMU2015400000000D	U	2	540000	000000	00	99999	D	01	Private Industry Total compensation for Professional and technical services industries; Cost per hour worked		2004	Q01	2021	Q01
CMU2015400000000P	U	2	540000	000000	00	99999	P	01	Private Industry Total compensation for Professional and technical services industries; Percent of total compensation		2004	Q01	2021	Q01
CMU201540A000000D	U	2	540A00	000000	00	99999	D	01	Private Industry Total compensation for Professional and business services industries; Cost per hour worked		2004	Q01	2021	Q01
CMU201540A000000P	U	2	540A00	000000	00	99999	P	01	Private Industry Total compensation for Professional and business services industries; Percent of total compensation		2004	Q01	2021	Q01
CMU201540A000110D	U	2	540A00	000000	01	99999	D	01	Total compensation cost per employee hour worked for private professional and business services industry workers within establishments with less than 100 workers		2006	Q04	2021	Q01
CMU201540A000110P	U	2	540A00	000000	01	99999	P	01	Total compensation as a percent of total compensation for private professional and business services industry workers within establishments with less than 100 workers		2006	Q04	2021	Q01
CMU201540A000111D	U	2	540A00	000000	02	99999	D	01	Total compensation cost per employee hour worked for private professional and business services industry workers within establishments with less than 50 workers		2006	Q04	2021	Q01
CMU201540A000111P	U	2	540A00	000000	02	99999	P	01	Total compensation as a percent of total compensation for private professional and business services industry workers within establishments with less than 50 workers		2006	Q04	2021	Q01
CMU201540A000112D	U	2	540A00	000000	04	99999	D	01	Total compensation cost per employee hour worked for private professional and business services industry workers within establishments with 50-99 workers		2006	Q04	2021	Q01
CMU201540A000112P	U	2	540A00	000000	04	99999	P	01	Total compensation as a percent of total compensation for private professional and business services industry workers within establishments with 50-99 workers		2006	Q04	2021	Q01
CMU201540A000120D	U	2	540A00	000000	05	99999	D	01	Total compensation cost per employee hour worked for private professional and business services industry workers within establishments with 100 workers or more		2006	Q04	2021	Q01
CMU201540A000120P	U	2	540A00	000000	05	99999	P	01	Total compensation as a percent of total compensation for private professional and business services industry workers within establishments with 100 workers or more		2006	Q04	2021	Q01
CMU201540A000121D	U	2	540A00	000000	06	99999	D	01	Total compensation cost per employee hour worked for private professional and business services industry workers within establishments with 100-499 workers		2006	Q04	2021	Q01
CMU201540A000121P	U	2	540A00	000000	06	99999	P	01	Total compensation as a percent of total compensation for private professional and business services industry workers within establishments with 100-499 workers		2006	Q04	2021	Q01
CMU201540A000122D	U	2	540A00	000000	07	99999	D	01	Total compensation cost per employee hour worked for private professional and business services industry workers within establishments with 500 workers or more		2006	Q04	2021	Q01
