series_id        	sector_code	measure_code	duration_code	base_year	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
MPU9900711       	9900	71	1	-	Purchased Services Factor Shares, Levels, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900742       	9900	74	2	2012	Contribution of Energy Intensity, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900743       	9900	74	3	-	Contribution of Energy Intensity, % change year ago, Manufacturing Sector (NAICS  311-339)		1988	A01	2019	A01
MPU9900762       	9900	76	2	2012	Contribution of Materials Intensity, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900763       	9900	76	3	-	Contribution of Materials Intensity, % change year ago, Manufacturing Sector (NAICS  311-339)		1988	A01	2019	A01
MPU9900772       	9900	77	2	2012	Contribution of Purchased Services Intensity, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900773       	9900	77	3	-	Contribution of Purchased Services Intensity, % change year ago, Manufacturing Sector (NAICS  311-339)		1988	A01	2019	A01
MPU9900782       	9900	78	2	2012	Contribution of Intermediate Inputs, Indexes = 100.000, Manufacturing Sector (NAICS  311-339)		1987	A01	2019	A01
MPU9900783       	9900	78	3	-	Contribution of Intermediate Inputs, % change year ago, Manufacturing Sector (NAICS  311-339)		1988	A01	2019	A01
MPU9910012       	9910	01	2	2012	Multifactor Productivity, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	04	1987	A01	2019	A01
MPU9910013       	9910	01	3	-	Multifactor Productivity, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	04	1988	A01	2019	A01
MPU9910032       	9910	03	2	2012	Combined Inputs, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	06	1987	A01	2019	A01
MPU9910033       	9910	03	3	-	Combined Inputs, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	06	1988	A01	2019	A01
MPU9910042       	9910	04	2	2012	Capital Services, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	00	1987	A01	2019	A01
MPU9910043       	9910	04	3	-	Capital Services, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	00	1988	A01	2019	A01
MPU9910052       	9910	05	2	2012	Labor Input, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	03	1987	A01	2019	A01
MPU9910053       	9910	05	3	-	Labor Input, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	03	1988	A01	2019	A01
MPU9910062       	9910	06	2	2012	Labor Productivity, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	08	1987	A01	2019	A01
MPU9910063       	9910	06	3	-	Labor Productivity, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	08	1988	A01	2019	A01
MPU9910072       	9910	07	2	2012	Output per unit of Capital Services, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910073       	9910	07	3	-	Output per unit of Capital Services, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1988	A01	2019	A01
MPU9910082       	9910	08	2	2012	Capital Intensity, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	11	1987	A01	2019	A01
MPU9910083       	9910	08	3	-	Capital Intensity, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	11	1988	A01	2019	A01
MPU9910152       	9910	15	2	2012	Contribution of Capital Intensity, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910153       	9910	15	3	-	Contribution of Capital Intensity, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1988	A01	2019	A01
MPU9910162       	9910	16	2	2012	Contribution of Information Capital Intensity, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910163       	9910	16	3	-	Contribution of Information Capital Intensity, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1988	A01	2019	A01
MPU9910172       	9910	17	2	2012	Contribution of capital services excluding IPP and IPE intensity, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910173       	9910	17	3	-	Contribution of capital services excluding IPP and IPE intensity, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1988	A01	2019	A01
MPU9910182       	9910	18	2	2012	Contribution of Labor Composition, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910183       	9910	18	3	-	Contribution of Labor Composition, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1988	A01	2019	A01
MPU9910192       	9910	19	2	2012	Contribution of research and development (R&D) intensity  to labor productivity , Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910193       	9910	19	3	-	Contribution of research and development (R&D) intensity  to labor productivity , % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1988	A01	2019	A01
MPU9910202       	9910	20	2	2012	Contribution of intellectual property products excluding R&D intensity, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910203       	9910	20	3	-	Contribution of intellectual property products excluding R&D intensity, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1988	A01	2019	A01
MPU9910512       	9910	51	2	2012	Sectoral Output, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	05	1987	A01	2019	A01
MPU9910513       	9910	51	3	-	Sectoral Output, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	05	1988	A01	2019	A01
MPU9910552       	9910	55	2	2012	Energy, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910553       	9910	55	3	-	Energy, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1988	A01	2019	A01
MPU9910562       	9910	56	2	2012	Materials, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	07	1987	A01	2019	A01
MPU9910563       	9910	56	3	-	Materials, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)	07	1988	A01	2019	A01
MPU9910572       	9910	57	2	2012	Purchased Services, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910573       	9910	57	3	-	Purchased Services, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1988	A01	2019	A01
MPU9910611       	9910	61	1	-	Value of Production, billions of current dollars, Levels, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910621       	9910	62	1	-	Capital Payments, billions of current dollars, Levels, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910631       	9910	63	1	-	Cost of Labor, billions of current dollars, Levels, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910641       	9910	64	1	-	Cost of Energy, billions of current dollars, Levels, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910651       	9910	65	1	-	Cost of Materials, billions of current dollars, Levels, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910661       	9910	66	1	-	Cost of Purchased Services, billions of current dollars, Levels, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910671       	9910	67	1	-	Capital Factor Shares, Levels, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910681       	9910	68	1	-	Labor Factor Shares, Levels, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910691       	9910	69	1	-	Energy Factor Shares, Levels, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910701       	9910	70	1	-	Materials Factor Shares, Levels, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910711       	9910	71	1	-	Purchased Services Factor Shares, Levels, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910742       	9910	74	2	2012	Contribution of Energy Intensity, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910743       	9910	74	3	-	Contribution of Energy Intensity, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1988	A01	2019	A01
MPU9910762       	9910	76	2	2012	Contribution of Materials Intensity, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910763       	9910	76	3	-	Contribution of Materials Intensity, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1988	A01	2019	A01
MPU9910772       	9910	77	2	2012	Contribution of Purchased Services Intensity, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910773       	9910	77	3	-	Contribution of Purchased Services Intensity, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1988	A01	2019	A01
MPU9910782       	9910	78	2	2012	Contribution of Intermediate Inputs, Indexes = 100.000, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1987	A01	2019	A01
MPU9910783       	9910	78	3	-	Contribution of Intermediate Inputs, % change year ago, Non-Durable Manufacturing Sector (NAICS  311-316 322-326)		1988	A01	2019	A01
MPU9920012       	9920	01	2	2012	Multifactor Productivity, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	04	1987	A01	2019	A01
MPU9920013       	9920	01	3	-	Multifactor Productivity, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	04	1988	A01	2019	A01
MPU9920032       	9920	03	2	2012	Combined Inputs, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	06	1987	A01	2019	A01
MPU9920033       	9920	03	3	-	Combined Inputs, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	06	1988	A01	2019	A01
MPU9920042       	9920	04	2	2012	Capital Services, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	00	1987	A01	2019	A01
MPU9920043       	9920	04	3	-	Capital Services, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	00	1988	A01	2019	A01
MPU9920052       	9920	05	2	2012	Labor Input, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	03	1987	A01	2019	A01
MPU9920053       	9920	05	3	-	Labor Input, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	03	1988	A01	2019	A01
MPU9920062       	9920	06	2	2012	Labor Productivity, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	08	1987	A01	2019	A01
MPU9920063       	9920	06	3	-	Labor Productivity, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	08	1988	A01	2019	A01
MPU9920072       	9920	07	2	2012	Output per unit of Capital Services, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920073       	9920	07	3	-	Output per unit of Capital Services, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1988	A01	2019	A01
MPU9920082       	9920	08	2	2012	Capital Intensity, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	11	1987	A01	2019	A01
MPU9920083       	9920	08	3	-	Capital Intensity, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	11	1988	A01	2019	A01
MPU9920152       	9920	15	2	2012	Contribution of Capital Intensity, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920153       	9920	15	3	-	Contribution of Capital Intensity, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1988	A01	2019	A01
MPU9920162       	9920	16	2	2012	Contribution of Information Capital Intensity, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920163       	9920	16	3	-	Contribution of Information Capital Intensity, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1988	A01	2019	A01
MPU9920172       	9920	17	2	2012	Contribution of capital services excluding IPP and IPE intensity, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920173       	9920	17	3	-	Contribution of capital services excluding IPP and IPE intensity, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1988	A01	2019	A01
MPU9920182       	9920	18	2	2012	Contribution of Labor Composition, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920183       	9920	18	3	-	Contribution of Labor Composition, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1988	A01	2019	A01
MPU9920192       	9920	19	2	2012	Contribution of research and development (R&D) intensity  to labor productivity , Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339		1987	A01	2019	A01
MPU9920193       	9920	19	3	-	Contribution of research and development (R&D) intensity  to labor productivity , % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339		1988	A01	2019	A01
MPU9920202       	9920	20	2	2012	Contribution of intellectual property products excluding R&D intensity, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920203       	9920	20	3	-	Contribution of intellectual property products excluding R&D intensity, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1988	A01	2019	A01
MPU9920512       	9920	51	2	2012	Sectoral Output, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	05	1987	A01	2019	A01
MPU9920513       	9920	51	3	-	Sectoral Output, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	05	1988	A01	2019	A01
MPU9920552       	9920	55	2	2012	Energy, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920553       	9920	55	3	-	Energy, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1988	A01	2019	A01
MPU9920562       	9920	56	2	2012	Materials, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	07	1987	A01	2019	A01
MPU9920563       	9920	56	3	-	Materials, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)	07	1988	A01	2019	A01
MPU9920572       	9920	57	2	2012	Purchased Services, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920573       	9920	57	3	-	Purchased Services, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1988	A01	2019	A01
MPU9920611       	9920	61	1	-	Value of Production, billions of current dollars, Levels, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920621       	9920	62	1	-	Capital Payments, billions of current dollars, Levels, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920631       	9920	63	1	-	Cost of Labor, billions of current dollars, Levels, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920641       	9920	64	1	-	Cost of Energy, billions of current dollars, Levels, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920651       	9920	65	1	-	Cost of Materials, billions of current dollars, Levels, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920661       	9920	66	1	-	Cost of Purchased Services, billions of current dollars, Levels, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920671       	9920	67	1	-	Capital Factor Shares, Levels, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920681       	9920	68	1	-	Labor Factor Shares, Levels, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920691       	9920	69	1	-	Energy Factor Shares, Levels, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920701       	9920	70	1	-	Materials Factor Shares, Levels, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920711       	9920	71	1	-	Purchased Services Factor Shares, Levels, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920742       	9920	74	2	2012	Contribution of Energy Intensity, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920743       	9920	74	3	-	Contribution of Energy Intensity, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1988	A01	2019	A01
MPU9920762       	9920	76	2	2012	Contribution of Materials Intensity, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920763       	9920	76	3	-	Contribution of Materials Intensity, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1988	A01	2019	A01
MPU9920772       	9920	77	2	2012	Contribution of Purchased Services Intensity, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920773       	9920	77	3	-	Contribution of Purchased Services Intensity, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1988	A01	2019	A01
MPU9920782       	9920	78	2	2012	Contribution of Intermediate Inputs, Indexes = 100.000, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1987	A01	2019	A01
MPU9920783       	9920	78	3	-	Contribution of Intermediate Inputs, % change year ago, Durable Manufacturing Sector (NAICS 321 327 331-337 339)		1988	A01	2019	A01
